Transcript,position_start, position_end, label, depth, colour
BaRT2v18chr3HG123120.1,35079950,35079950, ,-0.17423267738166845, blue
BaRT2v18chr3HG123120.1,35080651,35080651, ,-0.15336085357572776, blue
BaRT2v18chr3HG123120.1,35082257,35082257, ,-0.11366939178875114, blue
BaRT2v18chr3HG123120.1,35082460,35082460, ,-0.13213184849036558, blue
BaRT2v18chr3HG123120.1,35082465,35082465, ,-0.17069307151445873, blue
BaRT2v18chr3HG123120.1,35082674,35082674, ,-0.10507563509438349, blue
BaRT2v18chr3HG123120.2,35079862,35079862, ,-0.19040686344134303, blue
BaRT2v18chr3HG123120.2,35079920,35079925, ,-0.10284317295479434, blue
BaRT2v18chr3HG123120.2,35079950,35079950, ,-0.18722752309692234, blue
BaRT2v18chr3HG123120.2,35080651,35080651, ,-0.14416837359043932, blue
BaRT2v18chr3HG123120.2,35082257,35082257, ,-0.1695772283045967, blue
BaRT2v18chr3HG123120.2,35082460,35082460, ,-0.3365280352734655, orange
BaRT2v18chr3HG123120.2,35082465,35082465, ,-0.3451035889428363, orange
BaRT2v18chr3HG123120.2,35082674,35082674, ,-0.1857254275836049, blue
BaRT2v18chr3HG123120.3,35079862,35079862, ,-0.18214822547851167, blue
BaRT2v18chr3HG123120.3,35079920,35079925, ,-0.13749075925672052, blue
BaRT2v18chr3HG123120.3,35079950,35079950, ,-0.17538640577684048, blue
BaRT2v18chr3HG123120.3,35080651,35080651, ,-0.10610292546887523, blue
BaRT2v18chr3HG123120.3,35082257,35082257, ,-0.147554018916879, blue
BaRT2v18chr3HG123120.3,35082460,35082460, ,-0.18468284676737498, blue
BaRT2v18chr3HG123120.3,35082465,35082465, ,-0.13355764801784326, blue
BaRT2v18chr3HG123120.3,35082674,35082674, ,-0.19738743113077667, blue
BaRT2v18chr3HG123120.4,35079862,35079862, ,-0.10223052337183955, blue
BaRT2v18chr3HG123120.4,35079920,35079925, ,-0.1122532193097506, blue
BaRT2v18chr3HG123120.4,35079950,35079950, ,-0.12898038220501984, blue
BaRT2v18chr3HG123120.4,35080651,35080651, ,-0.1318747992082253, blue
BaRT2v18chr3HG123120.4,35082257,35082257, ,-0.11263816484639332, blue
BaRT2v18chr3HG123120.4,35082460,35082460, ,-0.16901912486677112, blue
BaRT2v18chr3HG123120.4,35082465,35082465, ,-0.19455282337935811, blue
BaRT2v18chr3HG123120.4,35082674,35082674, ,-0.1626815087882437, blue
BaRT2v18chr3HG123160.1,35151670,35151670, ,-0.32649017548481607, orange
BaRT2v18chr3HG123160.1,35152022,35152022, ,-0.10294811733112581, blue
BaRT2v18chr3HG123090.1,34538301,34538301, ,-0.3118447285911998, orange
BaRT2v18chr3HG123090.1,34542090,34542090, ,-0.11505461573741144, blue
BaRT2v18chr3HG123090.1,34542313,34542313, ,-0.12378986689389077, blue
BaRT2v18chr3HG123090.1,34560902,34560902, ,-0.16933882294508756, blue
BaRT2v18chr3HG123090.1,34562922,34562922, ,-0.16230289383952134, blue
BaRT2v18chr3HG123090.1,34562964,34562964, ,-0.1013510175448225, blue
BaRT2v18chr3HG123090.1,34564241,34564241, ,-0.31549579325206323, orange
BaRT2v18chr3HG123090.1,34564453,34564453, ,-0.1786727409582316, blue
BaRT2v18chr3HG123090.10,34538680,34538680, ,-0.18674235464381933, blue
BaRT2v18chr3HG123090.10,34538707,34538707, ,-0.15618930699020844, blue
BaRT2v18chr3HG123090.10,34538771,34538771, ,-0.13712483432636627, blue
BaRT2v18chr3HG123090.10,34542090,34542090, ,-0.10028164646953802, blue
BaRT2v18chr3HG123090.10,34542313,34542313, ,-0.10886089379842045, blue
BaRT2v18chr3HG123090.10,34560902,34560902, ,-0.16243162917119555, blue
BaRT2v18chr3HG123090.10,34562922,34562922, ,-0.19874572054308165, blue
BaRT2v18chr3HG123090.10,34562964,34562964, ,-0.1558638973410369, blue
BaRT2v18chr3HG123090.10,34564241,34564241, ,-0.3718694695162416, orange
BaRT2v18chr3HG123090.10,34564453,34564453, ,-0.1356647328217695, blue
BaRT2v18chr3HG123090.11,34560902,34560902, ,-0.1306159650872372, blue
BaRT2v18chr3HG123090.11,34562922,34562922, ,-0.1172311735741362, blue
BaRT2v18chr3HG123090.11,34562964,34562964, ,-0.19829012171364604, blue
BaRT2v18chr3HG123090.11,34564241,34564241, ,-0.3162433386818314, orange
BaRT2v18chr3HG123090.11,34564453,34564453, ,-0.11743890160401275, blue
BaRT2v18chr3HG123090.12,34560902,34560902, ,-0.17291887580669163, blue
BaRT2v18chr3HG123090.12,34562922,34562922, ,-0.12696186665612988, blue
BaRT2v18chr3HG123090.12,34562964,34562964, ,-0.10175115373285536, blue
BaRT2v18chr3HG123090.12,34564241,34564241, ,-0.36633680357799614, orange
BaRT2v18chr3HG123090.12,34564453,34564453, ,-0.15097116049285714, blue
BaRT2v18chr3HG123090.13,34560902,34560902, ,-0.10887513537959743, blue
BaRT2v18chr3HG123090.13,34562922,34562922, ,-0.1546514122076436, blue
BaRT2v18chr3HG123090.13,34562964,34562964, ,-0.1137339755848783, blue
BaRT2v18chr3HG123090.13,34564241,34564241, ,-0.3159646132780655, orange
BaRT2v18chr3HG123090.13,34564453,34564453, ,-0.18415637254789222, blue
BaRT2v18chr3HG123090.2,34538301,34538301, ,-0.36025570019031766, orange
BaRT2v18chr3HG123090.2,34538680,34538680, ,-0.12339733042884227, blue
BaRT2v18chr3HG123090.2,34538707,34538707, ,-0.1895795007786859, blue
BaRT2v18chr3HG123090.2,34538771,34538771, ,-0.18940762156131521, blue
BaRT2v18chr3HG123090.2,34542090,34542090, ,-0.11560095248146984, blue
BaRT2v18chr3HG123090.2,34542313,34542313, ,-0.11048878370343151, blue
BaRT2v18chr3HG123090.2,34560902,34560902, ,-0.1831784331021708, blue
BaRT2v18chr3HG123090.2,34562922,34562922, ,-0.11708262534404366, blue
BaRT2v18chr3HG123090.2,34562964,34562964, ,-0.1683389128553568, blue
BaRT2v18chr3HG123090.2,34564241,34564241, ,-0.12071117637760896, blue
BaRT2v18chr3HG123090.2,34564453,34564453, ,-0.18697863058760636, blue
BaRT2v18chr3HG123090.3,34538301,34538301, ,-0.11627968976772778, blue
BaRT2v18chr3HG123090.3,34542313,34542313, ,-0.15730645634900053, blue
BaRT2v18chr3HG123090.3,34560902,34560902, ,-0.15301727683438676, blue
BaRT2v18chr3HG123090.3,34562922,34562922, ,-0.1838857726807756, blue
BaRT2v18chr3HG123090.3,34562964,34562964, ,-0.1336947260436428, blue
BaRT2v18chr3HG123090.3,34564241,34564241, ,-0.15563983967271777, blue
BaRT2v18chr3HG123090.3,34564453,34564453, ,-0.18915310995560816, blue
BaRT2v18chr3HG123090.4,34538301,34538301, ,-0.3843530315883748, orange
BaRT2v18chr3HG123090.4,34542090,34542090, ,-0.10115478716922133, blue
BaRT2v18chr3HG123090.4,34542313,34542313, ,-0.11942086718273531, blue
BaRT2v18chr3HG123090.4,34560902,34560902, ,-0.13924343353019, blue
BaRT2v18chr3HG123090.4,34562922,34562922, ,-0.1616557554698318, blue
BaRT2v18chr3HG123090.4,34562964,34562964, ,-0.19186560065861416, blue
BaRT2v18chr3HG123090.4,34564241,34564241, ,-0.15401346256971782, blue
BaRT2v18chr3HG123090.4,34564453,34564453, ,-0.128583330552901, blue
BaRT2v18chr3HG123090.5,34538301,34538301, ,-0.38472958464164436, orange
BaRT2v18chr3HG123090.5,34542090,34542090, ,-0.13582599592201755, blue
BaRT2v18chr3HG123090.5,34542313,34542313, ,-0.12118433044857434, blue
BaRT2v18chr3HG123090.5,34560902,34560902, ,-0.13144992612334555, blue
BaRT2v18chr3HG123090.5,34562922,34562922, ,-0.19324664524646737, blue
BaRT2v18chr3HG123090.5,34562964,34562964, ,-0.19381006062798686, blue
BaRT2v18chr3HG123090.5,34564241,34564241, ,-0.1546643731018157, blue
BaRT2v18chr3HG123090.5,34564453,34564453, ,-0.10080621574573828, blue
BaRT2v18chr3HG123090.6,34538301,34538301, ,-0.3603673882110628, orange
BaRT2v18chr3HG123090.6,34542313,34542313, ,-0.1785621878780342, blue
BaRT2v18chr3HG123090.6,34560902,34560902, ,-0.15416787867326354, blue
BaRT2v18chr3HG123090.6,34562922,34562922, ,-0.11806013051391298, blue
BaRT2v18chr3HG123090.6,34562964,34562964, ,-0.10665726042469292, blue
BaRT2v18chr3HG123090.6,34564241,34564241, ,-0.34759910578443665, orange
BaRT2v18chr3HG123090.6,34564453,34564453, ,-0.1662238106342112, blue
BaRT2v18chr3HG123090.7,34538301,34538301, ,-0.3864292774978414, orange
BaRT2v18chr3HG123090.7,34542090,34542090, ,-0.10745799419027668, blue
BaRT2v18chr3HG123090.7,34542313,34542313, ,-0.16728627160391385, blue
BaRT2v18chr3HG123090.7,34560902,34560902, ,-0.18949941762645403, blue
BaRT2v18chr3HG123090.7,34562922,34562922, ,-0.12428669766959836, blue
BaRT2v18chr3HG123090.7,34562964,34562964, ,-0.17490333765485028, blue
BaRT2v18chr3HG123090.7,34564241,34564241, ,-0.1419778448193174, blue
BaRT2v18chr3HG123090.7,34564453,34564453, ,-0.19923054970535087, blue
BaRT2v18chr3HG123090.8,34538301,34538301, ,-0.31340815850122106, orange
BaRT2v18chr3HG123090.8,34542090,34542090, ,-0.19444917847844018, blue
BaRT2v18chr3HG123090.8,34542313,34542313, ,-0.10896467419197327, blue
BaRT2v18chr3HG123090.8,34560902,34560902, ,-0.19597538835021538, blue
BaRT2v18chr3HG123090.8,34562922,34562922, ,-0.19553235817785783, blue
BaRT2v18chr3HG123090.8,34562964,34562964, ,-0.17629861408670136, blue
BaRT2v18chr3HG123090.9,34538301,34538301, ,-0.1338986952543138, blue
BaRT2v18chr3HG123090.9,34542090,34542090, ,-0.18071334608792167, blue
BaRT2v18chr3HG123090.9,34542313,34542313, ,-0.10329945666831003, blue
BaRT2v18chr3HG123090.9,34560902,34560902, ,-0.1747470307007703, blue
BaRT2v18chr3HG123090.9,34562922,34562922, ,-0.15241505817929693, blue
BaRT2v18chr3HG123090.9,34562964,34562964, ,-0.16127575225288882, blue
BaRT2v18chr3HG123090.9,34564241,34564241, ,-0.19200434196354385, blue
BaRT2v18chr3HG123090.9,34564453,34564453, ,-0.1356556159544936, blue
BaRT2v18chr3HG123180.1,35319569,35319569, ,-0.19445552907408867, blue
BaRT2v18chr3HG123180.1,35319772,35319772, stop_lost,-0.5511651393211574, red
BaRT2v18chr3HG123030.1,33648878,33648878, ,-0.1453930571534338, blue
BaRT2v18chr3HG123030.1,33648926,33648926, ,-0.10104963048498845, blue
BaRT2v18chr3HG123030.1,33649037,33649037, ,-0.11028599757624688, blue
BaRT2v18chr3HG123030.1,33649080,33649080, ,-0.10179075831374233, blue
BaRT2v18chr3HG123030.1,33649146,33649146, ,-0.10376292612464115, blue
BaRT2v18chr3HG123030.1,33649575,33649575, ,-0.18549327684379985, blue
BaRT2v18chr3HG123030.1,33650866,33650866, ,-0.10292066758319553, blue
BaRT2v18chr3HG123030.1,33652198,33652198, ,-0.10199461268537074, blue
BaRT2v18chr3HG123030.1,33652370,33652373, ,-0.18157887209592305, blue
BaRT2v18chr3HG123030.2,33648878,33648878, ,-0.17865779947165333, blue
BaRT2v18chr3HG123030.2,33648926,33648926, ,-0.15641316177696776, blue
BaRT2v18chr3HG123030.2,33649037,33649037, ,-0.16683974371271978, blue
BaRT2v18chr3HG123030.2,33649080,33649080, ,-0.12217530638551123, blue
BaRT2v18chr3HG123030.2,33649146,33649146, ,-0.1646626269077483, blue
BaRT2v18chr3HG123030.2,33649575,33649575, ,-0.13227622325229882, blue
BaRT2v18chr3HG123030.2,33650866,33650866, ,-0.11409447676625334, blue
BaRT2v18chr3HG123030.2,33652198,33652198, ,-0.179468567136912, blue
BaRT2v18chr3HG123030.2,33652370,33652373, ,-0.15808125913920126, blue
BaRT2v18chr3HG123030.2,33652580,33652581, ,-0.1881212769511871, blue
BaRT2v18chr3HG123030.2,33652830,33652830, ,-0.16258601420043498, blue
BaRT2v18chr3HG123030.3,33648878,33648878, ,-0.143267668818852, blue
BaRT2v18chr3HG123030.3,33648926,33648926, ,-0.18823827350085606, blue
BaRT2v18chr3HG123030.3,33649037,33649037, ,-0.1812533141437795, blue
BaRT2v18chr3HG123030.3,33649080,33649080, ,-0.16973012702156548, blue
BaRT2v18chr3HG123030.3,33649146,33649146, ,-0.19901104209586007, blue
BaRT2v18chr3HG123030.3,33649575,33649575, ,-0.15141714981645876, blue
BaRT2v18chr3HG123030.3,33650866,33650866, ,-0.18262431567343992, blue
BaRT2v18chr3HG123030.3,33651066,33651066, ,-0.15156224513515215, blue
BaRT2v18chr3HG123030.3,33652198,33652198, ,-0.12327041260139934, blue
BaRT2v18chr3HG123030.3,33652370,33652373, ,-0.18740791228874207, blue
BaRT2v18chr3HG122980.1,33300272,33300272, ,-0.18850058520539487, blue
BaRT2v18chr3HG122980.1,33300332,33300332, ,-0.1803189312213642, blue
BaRT2v18chr3HG122980.1,33300334,33300334, ,-0.16121415036753128, blue
BaRT2v18chr3HG122980.1,33300374,33300374, ,-0.19694131714547594, blue
BaRT2v18chr3HG122980.1,33300655,33300655, ,-0.18175976562046972, blue
BaRT2v18chr3HG122980.1,33300944,33300944, ,-0.16196303977665588, blue
BaRT2v18chr3HG122980.1,33301668,33301668, ,-0.16546171688968309, blue
BaRT2v18chr3HG123420.1,36340259,36340259, ,-0.16476150372808085, blue
BaRT2v18chr3HG123420.1,36340373,36340373, ,-0.13061000294192004, blue
BaRT2v18chr3HG123420.1,36341289,36341289, ,-0.14415701676941645, blue
BaRT2v18chr3HG123420.1,36341534,36341534, ,-0.1796976483972622, blue
BaRT2v18chr3HG123420.1,36341645,36341645, ,-0.15636935973872892, blue
BaRT2v18chr3HG123420.1,36343629,36343629, ,-0.13038269399301858, blue
BaRT2v18chr3HG123420.1,36343638,36343638, ,-0.19598815367988925, blue
BaRT2v18chr3HG123420.1,36343792,36343792, ,-0.11378684080490986, blue
BaRT2v18chr3HG123420.2,36340259,36340259, ,-0.168580260312113, blue
BaRT2v18chr3HG123420.2,36340373,36340373, ,-0.18308788695990108, blue
BaRT2v18chr3HG123420.2,36341289,36341289, ,-0.10892724429250453, blue
BaRT2v18chr3HG123420.2,36341534,36341534, ,-0.1702244103536497, blue
BaRT2v18chr3HG123420.2,36341645,36341645, ,-0.19488823371469055, blue
BaRT2v18chr3HG123420.2,36343629,36343629, ,-0.1817377432889074, blue
BaRT2v18chr3HG123420.2,36343638,36343638, ,-0.1834670749417062, blue
BaRT2v18chr3HG123420.2,36343792,36343792, ,-0.12335156426278963, blue
BaRT2v18chr3HG123420.3,36340373,36340373, ,-0.16778695899479457, blue
BaRT2v18chr3HG123420.3,36341289,36341289, ,-0.1013665856562856, blue
BaRT2v18chr3HG123420.3,36341534,36341534, ,-0.1475123361634315, blue
BaRT2v18chr3HG123420.3,36341645,36341645, ,-0.1838882664907598, blue
BaRT2v18chr3HG123420.3,36343629,36343629, ,-0.15568866661883352, blue
BaRT2v18chr3HG123420.3,36343638,36343638, ,-0.12204529511921719, blue
BaRT2v18chr3HG123420.3,36343792,36343792, ,-0.11088666774661658, blue
BaRT2v18chr3HG123420.4,36340373,36340373, ,-0.1854045411628508, blue
BaRT2v18chr3HG123420.4,36341289,36341289, ,-0.16323530982718143, blue
BaRT2v18chr3HG123420.4,36341534,36341534, ,-0.12876452786583859, blue
BaRT2v18chr3HG123420.4,36341645,36341645, ,-0.10831497959760364, blue
BaRT2v18chr3HG123420.4,36343629,36343629, ,-0.11398656804927329, blue
BaRT2v18chr3HG123420.4,36343638,36343638, ,-0.18111769054166063, blue
BaRT2v18chr3HG123420.4,36343792,36343792, ,-0.12734830088783913, blue
BaRT2v18chr3HG123420.5,36340373,36340373, ,-0.1783171811640461, blue
BaRT2v18chr3HG123420.5,36341289,36341289, ,-0.1279755410199696, blue
BaRT2v18chr3HG123420.5,36341534,36341534, ,-0.1460386899394618, blue
BaRT2v18chr3HG123420.5,36341645,36341645, ,-0.13993035553185623, blue
BaRT2v18chr3HG123420.5,36343629,36343629, ,-0.12302364854644804, blue
BaRT2v18chr3HG123420.5,36343638,36343638, ,-0.12094351690316808, blue
BaRT2v18chr3HG123420.5,36343792,36343792, ,-0.13943535729828269, blue
BaRT2v18chr3HG123420.6,36340373,36340373, ,-0.1186468364039821, blue
BaRT2v18chr3HG123420.6,36341289,36341289, ,-0.13711002716358703, blue
BaRT2v18chr3HG123420.6,36341534,36341534, ,-0.1703629905935186, blue
BaRT2v18chr3HG123420.6,36341645,36341645, ,-0.12225568386179239, blue
BaRT2v18chr3HG123420.6,36343629,36343629, ,-0.1601108296830901, blue
BaRT2v18chr3HG123420.6,36343638,36343638, ,-0.187244196212654, blue
BaRT2v18chr3HG123420.6,36343792,36343792, ,-0.15675801320602958, blue
BaRT2v18chr3HG123420.7,36340373,36340373, ,-0.16721134432495866, blue
BaRT2v18chr3HG123420.7,36341289,36341289, ,-0.11366530516217452, blue
BaRT2v18chr3HG123420.7,36341534,36341534, ,-0.1924733902505656, blue
BaRT2v18chr3HG123420.7,36341645,36341645, ,-0.10118630365514268, blue
BaRT2v18chr3HG123420.7,36343629,36343629, ,-0.1492838749744646, blue
BaRT2v18chr3HG123420.7,36343638,36343638, ,-0.1787662250070973, blue
BaRT2v18chr3HG123420.7,36343792,36343792, ,-0.1654593096768357, blue
BaRT2v18chr3HG123430.1,36389236,36389236, ,-0.12050400934013679, blue
BaRT2v18chr3HG123430.1,36389359,36389359, ,-0.19136082855555822, blue
BaRT2v18chr3HG123430.1,36389403,36389406, ,-0.17278624033663442, blue
BaRT2v18chr3HG123430.1,36389475,36389476, ,-0.17224222332846784, blue
BaRT2v18chr3HG123430.1,36389539,36389539, ,-0.14828740526070333, blue
BaRT2v18chr3HG123430.2,36389236,36389236, ,-0.1442768335645739, blue
BaRT2v18chr3HG123430.2,36389359,36389359, ,-0.125781303646053, blue
BaRT2v18chr3HG123430.2,36389403,36389406, ,-0.1525251892272236, blue
BaRT2v18chr3HG123430.2,36389475,36389476, ,-0.17084212723211273, blue
BaRT2v18chr3HG123430.2,36389539,36389539, ,-0.16676010463840196, blue
BaRT2v18chr3HG123250.1,35489658,35489658, ,-0.3441764932074989, orange
BaRT2v18chr3HG123250.1,35489686,35489686, ,-0.30973886138793927, orange
BaRT2v18chr3HG123250.1,35489826,35489826, ,-0.3726665654272744, orange
BaRT2v18chr3HG123250.1,35490018,35490018, ,-0.1257612364091464, blue
BaRT2v18chr3HG123250.1,35490067,35490067, ,-0.10850807178544891, blue
BaRT2v18chr3HG123150.1,35151670,35151670, ,-0.17682900274852364, blue
BaRT2v18chr3HG123150.1,35152022,35152022, ,-0.16197667958002204, blue
BaRT2v18chr3HG122900.1,33170465,33170465, ,-0.16423222257409648, blue
BaRT2v18chr3HG122900.1,33170524,33170524, ,-0.12023719923788595, blue
BaRT2v18chr3HG122900.1,33170569,33170569, ,-0.16139002462517404, blue
BaRT2v18chr3HG122900.1,33170631,33170631, ,-0.11491839460578385, blue
BaRT2v18chr3HG122900.1,33170675,33170675, ,-0.1554535810660761, blue
BaRT2v18chr3HG122900.1,33170692,33170692, ,-0.14283413347956192, blue
BaRT2v18chr3HG122900.1,33170724,33170725, ,-0.17918089566420536, blue
BaRT2v18chr3HG122900.1,33170813,33170813, ,-0.16353539636363648, blue
BaRT2v18chr3HG122900.1,33170844,33170844, ,-0.10035765633330829, blue
BaRT2v18chr3HG122900.1,33171315,33171315, ,-0.12161762257778048, blue
BaRT2v18chr3HG122900.1,33172481,33172481, ,-0.12580449711127495, blue
BaRT2v18chr3HG122900.1,33172803,33172803, ,-0.3875775958195137, orange
BaRT2v18chr3HG122900.1,33172883,33172883, ,-0.14066246571855653, blue
BaRT2v18chr3HG122900.1,33173072,33173072, ,-0.1658390761117391, blue
BaRT2v18chr3HG122900.1,33173930,33173930, ,-0.11490432395203487, blue
BaRT2v18chr3HG122900.1,33173931,33173931, ,-0.19220223434423603, blue
BaRT2v18chr3HG122900.2,33170524,33170524, ,-0.10870893365667449, blue
BaRT2v18chr3HG122900.2,33170569,33170569, ,-0.1105673673763998, blue
BaRT2v18chr3HG122900.2,33170631,33170631, ,-0.11061839221153774, blue
BaRT2v18chr3HG122900.2,33170675,33170675, ,-0.13438911280035234, blue
BaRT2v18chr3HG122900.2,33170692,33170692, ,-0.13663152660108507, blue
BaRT2v18chr3HG122900.2,33170724,33170725, ,-0.18044113677529716, blue
BaRT2v18chr3HG122900.2,33170813,33170813, ,-0.3775984272371696, orange
BaRT2v18chr3HG122900.2,33170844,33170844, ,-0.1476916567718874, blue
BaRT2v18chr3HG122900.2,33171315,33171315, ,-0.10747671358346843, blue
BaRT2v18chr3HG122900.2,33172481,33172481, ,-0.13190467677959178, blue
BaRT2v18chr3HG122900.2,33172803,33172803, ,-0.34323811022357775, orange
BaRT2v18chr3HG122900.2,33172883,33172883, ,-0.15591612376762637, blue
BaRT2v18chr3HG122900.2,33173072,33173072, ,-0.14734038133573096, blue
BaRT2v18chr3HG122900.2,33173930,33173930, ,-0.15349721014398965, blue
BaRT2v18chr3HG122900.2,33173931,33173931, ,-0.1705943625107899, blue
BaRT2v18chr3HG122900.3,33170524,33170524, ,-0.15034060692406984, blue
BaRT2v18chr3HG122900.3,33170569,33170569, ,-0.18822191103703623, blue
BaRT2v18chr3HG122900.3,33170631,33170631, ,-0.11305184438344851, blue
BaRT2v18chr3HG122900.3,33170675,33170675, ,-0.12528058936121061, blue
BaRT2v18chr3HG122900.3,33170692,33170692, ,-0.161978365015488, blue
BaRT2v18chr3HG122900.3,33170724,33170725, ,-0.1043108885887035, blue
BaRT2v18chr3HG122900.3,33170813,33170813, ,-0.17546893029283686, blue
BaRT2v18chr3HG122900.3,33170844,33170844, ,-0.13464495078634764, blue
BaRT2v18chr3HG122900.3,33171315,33171315, ,-0.14958412083882047, blue
BaRT2v18chr3HG122900.3,33172481,33172481, ,-0.10711441540191013, blue
BaRT2v18chr3HG122900.3,33172803,33172803, ,-0.3516806761303657, orange
BaRT2v18chr3HG122900.3,33172883,33172883, ,-0.1674333868473237, blue
BaRT2v18chr3HG122900.3,33173072,33173072, ,-0.17070206743478689, blue
BaRT2v18chr3HG122900.3,33173930,33173930, ,-0.17548899351724806, blue
BaRT2v18chr3HG122900.3,33173931,33173931, ,-0.1512538806168558, blue
BaRT2v18chr3HG122900.4,33170675,33170675, ,-0.15199597278977592, blue
BaRT2v18chr3HG122900.4,33170692,33170692, ,-0.1346794625888469, blue
BaRT2v18chr3HG122900.4,33170724,33170725, ,-0.19293893655246314, blue
BaRT2v18chr3HG122900.4,33170813,33170813, ,-0.3467951942957521, orange
BaRT2v18chr3HG122900.4,33170844,33170844, ,-0.1946357925650829, blue
BaRT2v18chr3HG122900.4,33171315,33171315, ,-0.1252849258647431, blue
BaRT2v18chr3HG122900.4,33172481,33172481, ,-0.13506869030695715, blue
BaRT2v18chr3HG122900.4,33172803,33172803, ,-0.35862079693975224, orange
BaRT2v18chr3HG122900.4,33172883,33172883, ,-0.12076275805901808, blue
BaRT2v18chr3HG122900.4,33173072,33173072, ,-0.17476652954135255, blue
BaRT2v18chr3HG122900.4,33173930,33173930, ,-0.1569559404593775, blue
BaRT2v18chr3HG122900.4,33173931,33173931, ,-0.18807429801966652, blue
BaRT2v18chr3HG123380.1,36160756,36160758, ,-0.18569130779327647, blue
BaRT2v18chr3HG123380.1,36161744,36161744, ,-0.1338381812409576, blue
BaRT2v18chr3HG123380.1,36161849,36161849, ,-0.14895441911867463, blue
BaRT2v18chr3HG123380.1,36161852,36161852, ,-0.18589602957824036, blue
BaRT2v18chr3HG123380.1,36162341,36162341, ,-0.3859730482174878, orange
BaRT2v18chr3HG123380.1,36164336,36164336, ,-0.11599899065687883, blue
BaRT2v18chr3HG123380.1,36165670,36165670, ,-0.3373481241985502, orange
BaRT2v18chr3HG123380.1,36166773,36166773, ,-0.10211643359261714, blue
BaRT2v18chr3HG123380.1,36166948,36166948, ,-0.1083497199516148, blue
BaRT2v18chr3HG123380.1,36167173,36167195, ,-0.10508270321402349, blue
BaRT2v18chr3HG123380.1,36167252,36167252, ,-0.1948726423667495, blue
BaRT2v18chr3HG123380.1,36167404,36167404, ,-0.14077632106118163, blue
BaRT2v18chr3HG123380.2,36160756,36160758, ,-0.14038017299078437, blue
BaRT2v18chr3HG123380.2,36161744,36161744, ,-0.12645350625496427, blue
BaRT2v18chr3HG123380.2,36161849,36161849, ,-0.16897528193703015, blue
BaRT2v18chr3HG123380.2,36161852,36161852, ,-0.12775094497172534, blue
BaRT2v18chr3HG123380.2,36162341,36162341, ,-0.35396614640630614, orange
BaRT2v18chr3HG123380.2,36164336,36164336, ,-0.10416386326792298, blue
BaRT2v18chr3HG123380.2,36165670,36165670, ,-0.31273465858144434, orange
BaRT2v18chr3HG123380.2,36166492,36166492, ,-0.14176429539478247, blue
BaRT2v18chr3HG123380.2,36166773,36166773, ,-0.15956966449737459, blue
BaRT2v18chr3HG123380.2,36166948,36166948, ,-0.11955654328390031, blue
BaRT2v18chr3HG123380.2,36167173,36167195, ,-0.14817882758721715, blue
BaRT2v18chr3HG123380.2,36167252,36167252, ,-0.12029461338671375, blue
BaRT2v18chr3HG123380.2,36167404,36167404, ,-0.1360382483134755, blue
BaRT2v18chr3HG123380.3,36160756,36160758, ,-0.13699412771561978, blue
BaRT2v18chr3HG123380.3,36161744,36161744, ,-0.17628553953103282, blue
BaRT2v18chr3HG123380.3,36161849,36161849, ,-0.19443587524698253, blue
BaRT2v18chr3HG123380.3,36161852,36161852, ,-0.16450528197473904, blue
BaRT2v18chr3HG123380.3,36162341,36162341, ,-0.14799208447957993, blue
BaRT2v18chr3HG123380.3,36163244,36163244, ,-0.19463618085431353, blue
BaRT2v18chr3HG123380.3,36164336,36164336, ,-0.10814230425251684, blue
BaRT2v18chr3HG123380.3,36165670,36165670, ,-0.37033988823254793, orange
BaRT2v18chr3HG123380.3,36166492,36166492, ,-0.19633260719163526, blue
BaRT2v18chr3HG123380.3,36166773,36166773, ,-0.13906341034351488, blue
BaRT2v18chr3HG123380.3,36166948,36166948, ,-0.137553614817355, blue
BaRT2v18chr3HG123380.3,36167173,36167195, ,-0.1982018580096953, blue
BaRT2v18chr3HG123380.3,36167252,36167252, ,-0.13173624604609374, blue
BaRT2v18chr3HG123380.3,36167404,36167404, ,-0.1790729437011476, blue
BaRT2v18chr3HG123380.4,36160756,36160758, ,-0.17346639694538568, blue
BaRT2v18chr3HG123380.4,36161744,36161744, ,-0.17332597435768896, blue
BaRT2v18chr3HG123380.4,36161849,36161849, ,-0.19180760974768124, blue
BaRT2v18chr3HG123380.4,36161852,36161852, ,-0.12889558060045225, blue
BaRT2v18chr3HG123380.4,36162341,36162341, ,-0.1187158352952245, blue
BaRT2v18chr3HG123380.4,36164336,36164336, ,-0.1911526502968376, blue
BaRT2v18chr3HG123380.4,36165670,36165670, ,-0.31088256826672367, orange
BaRT2v18chr3HG123380.4,36166773,36166773, ,-0.1527970885478882, blue
BaRT2v18chr3HG123380.4,36166948,36166948, ,-0.11393042061934516, blue
BaRT2v18chr3HG123380.4,36167173,36167195, ,-0.10424212833387701, blue
BaRT2v18chr3HG123380.4,36167252,36167252, ,-0.12025192339126191, blue
BaRT2v18chr3HG123380.4,36167404,36167404, ,-0.1871874586677452, blue
BaRT2v18chr3HG123380.5,36160756,36160758, ,-0.142763554340061, blue
BaRT2v18chr3HG123380.5,36161744,36161744, ,-0.19783186564532976, blue
BaRT2v18chr3HG123380.5,36161849,36161849, ,-0.10887822111156703, blue
BaRT2v18chr3HG123380.5,36161852,36161852, ,-0.17742762542073573, blue
BaRT2v18chr3HG123380.5,36162341,36162341, ,-0.13230162054420058, blue
